0,3,3846731209,4,1113449698,1,1,2,1036,0,4
49,330
21,253,1113449684,3,0,0,0,1,0,4,0
20,253,1113449963,0,-494713369,1,2063455805,5,194647,2,2742,6,7895,13,28
20,253,1113449964,0,-494714201,1,2063455911,5,195425,2,2744,6,8008,13,28
20,253,1113449965,0,-494715045,1,2063456067,5,196217,2,2744,6,8016,13,28
20,253,1113449973,0,-494721960,1,2063457040,5,202690,2,2744,6,7723,13,28
20,253,1113449975,0,-494723640,1,2063457285,5,204263,2,2744,6,7744,13,28
20,253,1113449983,0,-494730337,1,2063458491,5,210550,2,2744,6,7873,13,28
20,253,1113449990,0,-494736112,1,2063459626,5,215983,2,2746,6,7292,13,28
20,253,1113449991,0,-494736867,1,2063459836,5,216700,2,2749,6,7131,13,28
20,253,1113449992,0,-494737631,1,2063460061,5,217426,2,2751,6,6991,13,28
20,253,1113449993,0,-494738368,1,2063460300,5,218129,2,2753,6,6963,13,28
20,253,1113449994,0,-494739142,1,2063460502,5,218862,2,2755,6,7163,13,28
20,253,1113450000,0,-494744240,1,2063461589,5,223668,2,2755,6,7939,13,28
20,253,1113450008,0,-494751180,1,2063462695,5,230174,2,2755,6,8249,13,28
20,253,1113450009,0,-494752067,1,2063462837,5,231005,2,2755,6,8255,13,28
20,253,1113450014,0,-494756475,1,2063463449,5,235132,2,2757,6,8016,13,28
20,253,1113450015,0,-494757329,1,2063463541,5,235929,2,2759,6,7889,13,28
20,253,1113450016,0,-494758193,1,2063463615,5,236735,2,2761,6,8138,13,28
20,253,1113450017,0,-494759041,1,2063463703,5,237527,2,2763,6,7922,13,28
20,253,1113450018,0,-494759871,1,2063463804,5,238303,2,2765,6,8012,13,28
20,253,1113450026,0,-494766695,1,2063464556,5,244676,2,2765,6,7978,13,28
20,253,1113450028,0,-494768452,1,2063464648,5,246313,2,2765,6,8653,13,28
20,253,1113450036,0,-494775683,1,2063464933,5,253047,2,2765,6,8235,13,28
20,253,1113450037,0,-494776607,1,2063464958,5,253906,2,2765,6,8534,13,28
20,253,1113450044,0,-494783088,1,2063465066,5,259941,2,2765,6,8553,13,28
20,253,1113450048,0,-494786740,1,2063464979,5,263341,2,2765,6,8182,13,27
20,253,1113450049,0,-494787636,1,2063464957,5,264176,2,2768,6,8275,13,27
20,253,1113450050,0,-494788564,1,2063464888,5,265041,2,2770,6,8606,13,27
20,253,1113450051,0,-494789490,1,2063464814,5,265904,2,2773,6,8386,13,27
20,253,1113450052,0,-494790399,1,2063464723,5,266753,2,2775,6,8013,13,27
20,253,1113450053,0,-494791305,1,2063464623,5,267599,2,2778,6,8160,13,27
20,253,1113450055,0,-494793206,1,2063464316,5,269381,2,2778,6,8407,13,27
20,253,1113450063,0,-494799972,1,2063463820,5,275691,2,2778,6,7953,13,27
20,253,1113450071,0,-494806568,1,2063463508,5,281835,2,2778,6,7453,13,27
20,253,1113450077,0,-494811382,1,2063463492,5,286315,2,2780,6,7387,13,27
20,253,1113450078,0,-494812196,1,2063463413,5,287075,2,2782,6,7529,13,27
20,253,1113450079,0,-494813003,1,2063463330,5,287829,2,2784,6,7505,13,27
20,253,1113450080,0,-494813821,1,2063463244,5,288592,2,2786,6,7539,13,27
20,253,1113450081,0,-494814643,1,2063463165,5,289360,2,2788,6,7704,13,27
20,253,1113450089,0,-494821596,1,2063462306,5,295859,2,2788,6,7961,13,27
20,253,1113450090,0,-494822433,1,2063462147,5,296646,2,2788,6,7811,13,27
20,253,1113450097,0,-494828309,1,2063460871,5,302188,2,2788,6,7758,13,27
20,253,1113450099,0,-494829938,1,2063460483,5,303729,2,2791,6,7679,13,27
20,253,1113450100,0,-494830742,1,2063460323,5,304486,2,2793,6,7716,13,27
20,253,1113450101,0,-494831562,1,2063460137,5,305260,2,2795,6,7728,13,27
20,253,1113450102,0,-494832377,1,2063459934,5,306032,2,2797,6,7693,13,27
20,253,1113450103,0,-494833160,1,2063459731,5,306774,2,2799,6,7339,13,27
20,253,1113450107,0,-494836375,1,2063458903,5,309822,2,2799,6,7513,13,27
20,253,1113450112,0,-494840323,1,2063457830,5,313571,2,2801,6,7487,13,27
20,253,1113450113,0,-494841065,1,2063457593,5,314281,2,2803,6,7487,13,27
20,253,1113450114,0,-494841818,1,2063457356,5,315002,2,2805,6,7502,13,27
20,253,1113450115,0,-494842638,1,2063457071,5,315790,2,2807,6,7680,13,27
20,253,1113450116,0,-494843466,1,2063456799,5,316584,2,2809,6,7760,13,27
20,253,1113450119,0,-494845994,1,2063455958,5,319010,2,2809,6,7680,13,27
20,253,1113450120,0,-494846786,1,2063455648,5,319778,2,2809,6,7668,13,27
20,253,1113450125,0,-494850812,1,2063454112,5,323677,2,2811,6,7652,13,27
20,253,1113450126,0,-494851629,1,2063453797,5,324470,2,2813,6,7803,13,27
20,253,1113450127,0,-494852430,1,2063453491,5,325246,2,2815,6,7781,13,27
20,253,1113450128,0,-494853173,1,2063453211,5,325964,2,2817,6,7781,13,27
20,253,1113450129,0,-494853964,1,2063452897,5,326733,2,2819,6,7757,13,27
20,253,1113450131,0,-494855648,1,2063452295,5,328356,2,2819,6,7719,13,27
20,253,1113450139,0,-494862168,1,2063449773,5,334678,2,2819,6,8012,13,27
20,253,1113450145,0,-494867244,1,2063447851,5,339591,2,2819,6,8324,13,26
20,253,1113450153,0,-494874148,1,2063444989,5,346323,2,2819,6,8378,13,26
20,253,1113450158,0,-494878624,1,2063443282,5,350657,2,2822,6,8426,13,26
20,253,1113450159,0,-494879429,1,2063442959,5,351440,2,2824,6,8426,13,26
20,253,1113450160,0,-494880419,1,2063442613,5,352393,2,2826,6,8405,13,26
20,253,1113450161,0,-494881221,1,2063442295,5,353172,2,2828,6,8405,13,26
20,253,1113450162,0,-494882051,1,2063441982,5,353974,2,2830,6,8215,13,26
20,253,1113450169,0,-494887742,1,2063439591,5,359531,2,2830,6,8005,13,26
20,253,1113450175,0,-494892503,1,2063437350,5,364234,2,2832,6,7810,13,26
20,253,1113450176,0,-494893221,1,2063436943,5,364961,2,2834,6,7810,13,26
20,253,1113450177,0,-494893974,1,2063436512,5,365723,2,2837,6,7822,13,26
20,253,1113450178,0,-494894751,1,2063436151,5,366487,2,2839,6,7596,13,26
20,253,1113450179,0,-494895440,1,2063435736,5,367191,2,2841,6,7596,13,26
20,253,1113450187,0,-494901357,1,2063432285,5,373207,2,2841,6,7942,13,26
20,253,1113450190,0,-494903516,1,2063430771,5,375479,2,2841,6,7326,13,26
20,253,1113450192,0,-494904880,1,2063429760,5,376933,2,2844,6,7316,13,26
20,253,1113450193,0,-494905537,1,2063429228,5,377649,2,2846,6,7068,13,26
20,253,1113450194,0,-494906182,1,2063428716,5,378348,2,2848,6,6679,13,26
20,253,1113450195,0,-494906823,1,2063428244,5,379030,2,2851,6,6650,13,26
20,253,1113450196,0,-494907485,1,2063427787,5,379725,2,2853,6,6561,13,26
20,253,1113450198,0,-494908852,1,2063426773,5,381182,2,2853,6,7457,13,26
20,253,1113450205,0,-494913865,1,2063422931,5,386569,2,2853,6,7739,13,26
20,253,1113450211,0,-494918142,1,2063419898,5,391083,2,2853,6,7468,13,26
20,253,1113450213,0,-494919685,1,2063418884,5,392681,2,2853,6,7627,13,26
20,253,1113450215,0,-494921093,1,2063417799,5,394196,2,2855,6,7361,13,26
20,253,1113450216,0,-494921771,1,2063417218,5,394946,2,2857,6,7232,13,26
20,253,1113450217,0,-494922428,1,2063416662,5,395671,2,2859,6,7107,13,26
20,253,1113450218,0,-494923084,1,2063416106,5,396395,2,2862,6,7286,13,26
20,253,1113450219,0,-494923750,1,2063415545,5,397129,2,2864,6,7382,13,26
20,253,1113450221,0,-494925051,1,2063414455,5,398560,2,2864,6,7421,13,26
20,253,1113450229,0,-494930374,1,2063409044,5,404805,2,2864,6,7819,13,26
20,253,1113450237,0,-494935404,1,2063403135,5,411054,2,2864,6,7574,13,26
20,253,1113450240,0,-494937147,1,2063401002,5,413259,2,2864,6,7317,13,25
20,253,1113450248,0,-494942101,1,2063394842,5,419575,2,2864,6,7631,13,25
20,253,1113450251,0,-494944171,1,2063392727,5,422001,2,2866,6,7586,13,25
20,253,1113450252,0,-494944775,1,2063392033,5,422744,2,2868,6,7504,13,25
20,253,1113450253,0,-494945380,1,2063391313,5,423499,2,2870,6,7533,13,25
20,253,1113450254,0,-494946014,1,2063390634,5,424256,2,2872,6,7539,13,25
20,253,1113450255,0,-494946565,1,2063389962,5,424951,2,2874,6,7539,13,25
20,253,1113450263,0,-494951578,1,2063384363,5,431045,2,2874,6,7722,13,25
20,253,1113450268,0,-494954719,1,2063380799,5,434889,2,2876,6,7495,13,25
20,253,1113450269,0,-494955325,1,2063380075,5,435647,2,2878,6,7533,13,25
20,253,1113450270,0,-494955974,1,2063379370,5,436427,2,2880,6,7696,13,25
20,253,1113450271,0,-494956658,1,2063378648,5,437239,2,2882,6,7528,13,25
20,253,1113450272,0,-494957353,1,2063377980,5,438036,2,2884,6,7379,13,25
20,253,1113450274,0,-494958553,1,2063376636,5,439496,2,2884,6,7254,13,25
20,253,1113450283,0,-494964074,1,2063370787,5,446065,2,2884,6,7198,13,25
20,253,1113450284,0,-494964659,1,2063370153,5,446768,2,2887,6,6891,13,25
20,253,1113450285,0,-494965231,1,2063369532,5,447455,2,2889,6,6870,13,25
20,253,1113450286,0,-494965810,1,2063368925,5,448142,2,2891,6,6891,13,25
20,253,1113450287,0,-494966397,1,2063368315,5,448836,2,2893,6,6913,13,25
20,253,1113450288,0,-494966991,1,2063367730,5,449524,2,2895,6,6775,13,25
20,253,1113450291,0,-494968513,1,2063366223,5,451290,2,2897,6,6613,13,25
20,253,1113450292,0,-494969082,1,2063365687,5,451939,2,2900,6,6526,13,25
20,253,1113450293,0,-494969672,1,2063365163,5,452599,2,2902,6,6691,13,25
20,253,1113450294,0,-494970304,1,2063364634,5,453294,2,2904,6,6806,13,25
20,253,1113450295,0,-494970918,1,2063364205,5,453938,2,2906,6,6634,13,25
20,253,1113450296,0,-494971556,1,2063363784,5,454600,2,2906,6,6605,13,25
20,253,1113450297,0,-494972221,1,2063363350,5,455289,2,2908,6,6709,13,25
20,253,1113450298,0,-494972870,1,2063362900,5,455970,2,2911,6,6901,13,25
20,253,1113450299,0,-494973550,1,2063362407,5,456691,2,2913,6,7028,13,25
20,253,1113450300,0,-494974241,1,2063361966,5,457404,2,2915,6,7001,13,25
20,253,1113450301,0,-494974928,1,2063361527,5,458113,2,2917,6,6976,13,25
20,253,1113450305,0,-494977721,1,2063359692,5,461013,2,2917,6,7196,13,25
20,253,1113450308,0,-494979722,1,2063358413,5,463080,2,2919,6,6840,13,25
20,253,1113450309,0,-494980405,1,2063358009,5,463776,2,2921,6,7007,13,25
20,253,1113450310,0,-494981051,1,2063357625,5,464435,2,2923,6,6861,13,25
20,253,1113450311,0,-494981737,1,2063357265,5,465121,2,2925,6,6660,13,25
20,253,1113450312,0,-494982320,1,2063356900,5,465721,2,2927,6,6307,13,25
20,253,1113450313,0,-494982902,1,2063356483,5,466335,2,2927,6,6286,13,25
20,253,1113450316,0,-494984821,1,2063355275,5,468310,2,2929,6,6735,13,25
20,253,1113450317,0,-494985468,1,2063354934,5,468957,2,2932,6,6554,13,25
20,253,1113450318,0,-494986051,1,2063354545,5,469564,2,2934,6,6284,13,25
20,253,1113450319,0,-494986619,1,2063354140,5,470164,2,2936,6,6267,13,25
20,253,1113450320,0,-494987260,1,2063353667,5,470847,2,2938,6,6631,13,25
20,253,1113450321,0,-494987891,1,2063353204,5,471517,2,2938,6,6877,13,25
20,253,1113450325,0,-494990376,1,2063351349,5,474170,2,2940,6,6440,13,25
20,253,1113450326,0,-494990952,1,2063350894,5,474794,2,2942,6,6314,13,25
20,253,1113450327,0,-494991537,1,2063350409,5,475436,2,2944,6,6489,13,25
20,253,1113450328,0,-494992111,1,2063349918,5,476071,2,2947,6,6449,13,25
20,253,1113450329,0,-494992688,1,2063349422,5,476710,2,2949,6,6421,13,25
20,253,1113450330,0,-494993272,1,2063348940,5,477350,2,2949,6,6382,13,25
20,253,1113450336,0,-494997098,1,2063345298,5,481726,2,2949,6,7210,13,25
20,253,1113450342,0,-495000910,1,2063342031,5,485949,2,2951,6,7310,13,25
20,253,1113450343,0,-495001574,1,2063341442,5,486691,2,2953,6,7316,13,25
20,253,1113450344,0,-495002280,1,2063340996,5,487417,2,2955,6,7335,13,25
20,253,1113450345,0,-495002947,1,2063340460,5,488143,2,2957,6,7248,13,25
20,253,1113450346,0,-495003589,1,2063339966,5,488834,2,2959,6,7121,13,25
20,253,1113450352,0,-495007478,1,2063336911,5,493040,2,2959,6,6822,13,25
20,253,1113450358,0,-495010988,1,2063333955,5,496907,2,2964,6,6259,13,25
20,253,1113450360,0,-495012224,1,2063332933,5,498261,2,2968,6,6693,13,25
20,253,1113450361,0,-495012846,1,2063332467,5,498924,2,2970,6,6670,13,25
20,253,1113450366,0,-495015619,1,2063330098,5,501991,2,2970,6,6145,13,25
20,253,1113450368,0,-495016728,1,2063328827,5,503349,2,2972,6,6286,13,25
20,253,1113450369,0,-495017379,1,2063328295,5,504059,2,2975,6,6385,13,25
20,253,1113450370,0,-495017956,1,2063327756,5,504715,2,2977,6,6381,13,25
20,253,1113450371,0,-495018570,1,2063327240,5,505390,2,2979,6,6198,13,25
20,253,1113450372,0,-495019150,1,2063326749,5,506030,2,2982,6,5996,13,25
20,253,1113450377,0,-495022197,1,2063324348,5,509319,2,2982,6,6171,13,25
20,253,1113450382,0,-495025339,1,2063321853,5,512721,2,2984,6,6674,13,25
20,253,1113450383,0,-495026064,1,2063321424,5,513449,2,2986,6,6704,13,25
20,253,1113450384,0,-495026721,1,2063320950,5,514143,2,2988,6,6829,13,25
20,253,1113450385,0,-495027363,1,2063320503,5,514816,2,2991,6,6795,13,25
20,253,1113450386,0,-495028047,1,2063320081,5,515513,2,2993,6,6713,13,25
20,253,1113450387,0,-495028574,1,2063319566,5,516119,2,2993,6,6548,13,25
20,253,1113450395,0,-495033537,1,2063315499,5,521540,2,2993,6,6744,13,25
20,253,1113450403,0,-495039015,1,2063311167,5,527469,2,2993,6,7280,13,24
20,253,1113450412,0,-495045189,1,2063306186,5,534190,2,2993,6,7418,13,24
20,253,1113450414,0,-495046555,1,2063305028,5,535698,2,2993,6,7436,13,24
20,253,1113450421,0,-495051197,1,2063300975,5,540866,2,2995,6,7393,13,24
20,253,1113450422,0,-495051906,1,2063300393,5,541641,2,2997,6,7505,13,24
20,253,1113450423,0,-495052614,1,2063299817,5,542413,2,2999,6,7528,13,24
20,253,1113450424,0,-495053333,1,2063299280,5,543178,2,3001,6,7514,13,24
20,253,1113450425,0,-495054052,1,2063298725,5,543952,2,3004,6,7614,13,24
20,253,1113450433,0,-495059927,1,2063294384,5,550200,2,3004,6,7558,13,24
20,253,1113450435,0,-495061279,1,2063293218,5,551701,2,3004,6,7426,13,24
20,253,1113450443,0,-495066799,1,2063288789,5,557701,2,3004,6,7532,13,24
20,253,1113450446,0,-495068850,1,2063287186,5,559916,2,3004,6,7351,13,24
20,253,1113450455,0,-495074944,1,2063282121,5,566607,2,3004,6,7435,13,24
20,253,1113450457,0,-495076279,1,2063280919,5,568106,2,3006,6,7431,13,24
20,253,1113450458,0,-495076912,1,2063280241,5,568860,2,3008,6,7241,13,24
20,253,1113450459,0,-495077517,1,2063279677,5,569547,2,3010,6,6995,13,24
20,253,1113450460,0,-495078129,1,2063279115,5,570239,2,3012,6,7001,13,24
20,253,1113450461,0,-495078737,1,2063278581,5,570918,2,3014,6,6847,13,24
20,253,1113450464,0,-495080637,1,2063277019,5,572997,2,3016,6,6714,13,24
20,253,1113450465,0,-495081241,1,2063276476,5,573675,2,3018,6,6724,13,24
20,253,1113450466,0,-495081878,1,2063275947,5,574374,2,3020,6,6715,13,24
20,253,1113450467,0,-495082485,1,2063275494,5,575021,2,3022,6,6577,13,24
20,253,1113450468,0,-495083096,1,2063275017,5,575680,2,3024,6,6577,13,24
20,253,1113450469,0,-495083663,1,2063274519,5,576313,2,3026,6,6442,13,24
20,253,1113450470,0,-495084242,1,2063274011,5,576959,2,3028,6,6346,13,24
20,253,1113450471,0,-495084812,1,2063273518,5,577592,2,3030,6,6332,13,24
22,253,1113450473,3,1,5,0
21,253,1113450473,3,0,0,7,1,0,4,0
20,253,1113450473,2,3032,13,24
22,253,1113450474,0,2,1,2,3,1,5,0
20,253,1113450474,0,-495086483,1,2063272046,5,579457,2,3034,6,6288,13,24
21,253,1113450475,3,0,0,7,1,1,4,0
20,253,1113450477,0,-495088158,1,2063270644,5,581300,2,3036,6,6213,13,24
20,253,1113450478,0,-495088693,1,2063270187,5,581891,2,3038,6,5985,13,24
20,253,1113450479,0,-495089238,1,2063269753,5,582483,2,3041,6,5870,13,24
20,253,1113450480,0,-495089780,1,2063269311,5,583074,2,3043,6,5951,13,24
20,253,1113450481,0,-495090338,1,2063268913,5,583663,2,3045,6,5925,13,24
20,253,1113450484,0,-495091967,1,2063267532,5,585461,2,3048,6,5976,13,24
20,253,1113450485,0,-495092519,1,2063267096,5,586059,2,3050,6,5947,13,24
20,253,1113450486,0,-495093066,1,2063266643,5,586659,2,3052,6,5916,13,24
20,253,1113450487,0,-495093572,1,2063266223,5,587214,2,3055,6,5769,13,24
20,253,1113450488,0,-495094108,1,2063265825,5,587785,2,3057,6,5771,13,24
20,253,1113450491,0,-495095739,1,2063264490,5,589567,2,3057,6,5754,13,24
20,253,1113450494,0,-495097295,1,2063263219,5,591267,2,3060,6,5819,13,24
20,253,1113450495,0,-495097820,1,2063262829,5,591826,2,3062,6,5606,13,24
20,253,1113450496,0,-495098362,1,2063262395,5,592415,2,3064,6,5775,13,24
20,253,1113450497,0,-495098860,1,2063261955,5,592971,2,3066,6,5658,13,24
20,253,1113450498,0,-495099369,1,2063261549,5,593524,2,3068,6,5475,13,24
20,253,1113450500,0,-495100401,1,2063260766,5,594630,2,3070,6,5587,13,24
20,253,1113450501,0,-495100916,1,2063260383,5,595179,2,3072,6,5441,13,24
20,253,1113450502,0,-495101438,1,2063259987,5,595738,2,3075,6,5410,13,24
20,253,1113450503,0,-495101937,1,2063259613,5,596271,2,3077,6,5293,13,24
20,253,1113450504,0,-495102433,1,2063259237,5,596803,2,3079,6,5312,13,24
20,253,1113450506,0,-495103439,1,2063258410,5,597903,2,3079,6,5436,13,24
20,253,1113450509,0,-495104966,1,2063257260,5,599536,2,3081,6,5266,13,24
20,253,1113450510,0,-495105494,1,2063256862,5,600101,2,3083,6,5385,13,24
20,253,1113450511,0,-495105967,1,2063256452,5,600626,2,3086,6,5406,13,24
20,253,1113450512,0,-495106456,1,2063256045,5,601162,2,3088,6,5558,13,24
20,253,1113450513,0,-495106918,1,2063255610,5,601689,2,3090,6,5529,13,24
20,253,1113450521,0,-495110908,1,2063252226,5,606093,2,3092,6,5630,13,24
20,253,1113450522,0,-495111439,1,2063251736,5,606693,2,3094,6,5817,13,24
